Date_Time,POA1_IRR,ACTIVE_POWER
2025-01-10 07:50:41,194,2247.7099609375
2025-01-10 07:51:41,197,2278.580078125
2025-01-10 07:52:40,200,2308.9599609375
2025-01-10 07:53:41,204,2342.820068359375
2025-01-10 07:54:40,207,2378.06005859375
2025-01-10 07:55:40,211,2417.669921875
2025-01-10 07:56:41,215,2456.139892578125
2025-01-10 07:57:41,217,2490.550048828125
2025-01-10 07:58:40,220,2530.159912109375
2025-01-10 07:59:40,223,2562.610107421875
2025-01-10 08:00:41,225,2592.070068359375
2025-01-10 08:01:41,228,2632.580078125
2025-01-10 08:02:40,232,2680.35009765625
2025-01-10 08:03:41,236,2727.77001953125
2025-01-10 08:04:40,239,2775.860107421875
2025-01-10 08:05:41,245,2824.64990234375
2025-01-10 08:06:39,249,2876.280029296875
2025-01-10 08:07:41,255,2929.989990234375
2025-01-10 08:08:41,264,2988.8798828125
2025-01-10 08:09:40,268,3040.469970703125
2025-01-10 08:10:41,271,3094.909912109375
2025-01-10 08:11:40,278,3150.679931640625
2025-01-10 08:12:40,282,3204.389892578125
2025-01-10 08:13:41,284,3241.840087890625
2025-01-10 08:14:40,288,3284.760009765625
2025-01-10 08:15:41,286,3327.800048828125
2025-01-10 08:16:40,294,3384.330078125
2025-01-10 08:17:40,298,3450.0400390625
2025-01-10 08:18:39,305,3524.8701171875
2025-01-10 08:19:40,310,3577.830078125
2025-01-10 08:20:41,317,3626.43994140625
2025-01-10 08:21:40,319,3654.02001953125
2025-01-10 08:22:41,322,3695.919921875
2025-01-10 08:23:40,326,3763.18994140625
2025-01-10 08:24:40,333,3820.52001953125
2025-01-10 08:25:40,339,3864.739990234375
2025-01-10 08:26:40,339,3896.780029296875
2025-01-10 08:27:40,342,3948.010009765625
2025-01-10 08:28:41,349,3988.4599609375
2025-01-10 08:29:40,353,4042.64990234375
2025-01-10 08:30:41,356,4093.550048828125
2025-01-10 08:31:40,364,4149.7900390625
2025-01-10 08:32:40,366,4202.52001953125
2025-01-10 08:33:41,373,4240.31005859375
2025-01-10 08:34:40,374,4292
2025-01-10 08:35:40,379,4330.56982421875
2025-01-10 08:36:41,383,4370.18994140625
2025-01-10 08:37:40,387,4423.18994140625
2025-01-10 08:38:40,392,4475.47998046875
2025-01-10 08:39:40,395,4526.7900390625
2025-01-10 08:40:41,402,4592.759765625
2025-01-10 08:41:40,405,4651.58984375
2025-01-10 08:42:40,413,4685.4599609375
2025-01-10 08:43:41,413,4708.7900390625
2025-01-10 08:44:40,417,4749.25
2025-01-10 08:45:40,421,4790.77001953125
2025-01-10 08:46:41,425,4830.72998046875
2025-01-10 08:47:40,428,4850.419921875
2025-01-10 08:48:41,426,4886.85009765625
2025-01-10 08:49:41,435,4925.39990234375
2025-01-10 08:50:41,432,4963.77001953125
2025-01-10 08:51:40,442,5027.080078125
2025-01-10 08:52:40,442,5044.72998046875
2025-01-10 08:53:41,442,5069.39990234375
2025-01-10 08:54:41,449,5135.259765625
2025-01-10 08:55:40,457,5197.5400390625
2025-01-10 08:56:40,456,5231.52001953125
2025-01-10 08:57:40,460,5309.72998046875
2025-01-10 08:58:41,474,5373.330078125
2025-01-10 08:59:40,468,5397.97021484375
2025-01-10 09:00:40,476,5491.93994140625
2025-01-10 09:01:40,479,5559.490234375
2025-01-10 09:02:39,494,5585.6201171875
2025-01-10 09:03:40,483,5589.3798828125
2025-01-10 09:04:41,491,5633.33984375
2025-01-10 09:05:40,491,5630.3798828125
2025-01-10 09:06:40,493,5724.35009765625
2025-01-10 09:07:41,500,5793.1201171875
2025-01-10 09:08:41,507,5805.60009765625
2025-01-10 09:09:40,502,5825.7998046875
2025-01-10 09:10:40,509,5919.02001953125
2025-01-10 09:11:41,515,5888.740234375
2025-01-10 09:12:40,507,5911.35009765625
2025-01-10 09:13:40,512,6045.10009765625
2025-01-10 09:14:41,528,6088.0498046875
2025-01-10 09:15:40,519,6018.490234375
2025-01-10 09:16:41,506,6051.8701171875
2025-01-10 09:17:40,521,6223.10009765625
2025-01-10 09:18:40,546,6321.490234375
2025-01-10 09:19:40,547,6365.31005859375
2025-01-10 09:20:40,551,6327.35009765625
2025-01-10 09:21:41,548,6415.72998046875
2025-01-10 09:22:40,549,6437.68994140625
2025-01-10 09:23:40,552,6409.8701171875
2025-01-10 09:24:39,541,6479.18017578125
2025-01-10 09:25:40,549,6577.3798828125
2025-01-10 09:26:40,567,6752.25
2025-01-10 09:27:41,603,6594.77978515625
2025-01-10 09:28:41,486,5823.9501953125
2025-01-10 09:29:40,356,5192.83984375
2025-01-10 09:30:41,450,5802.080078125
2025-01-10 09:31:40,469,5424
2025-01-10 09:32:40,385,4379.7099609375
2025-01-10 09:33:40,321,3554.72998046875
2025-01-10 09:34:41,279,3163.739990234375
2025-01-10 09:35:39,271,3099.93994140625
2025-01-10 09:36:40,273,3215.02001953125
2025-01-10 09:37:41,283,3338.52001953125
2025-01-10 09:38:40,293,3469.949951171875
2025-01-10 09:39:40,305,3585.830078125
2025-01-10 09:40:40,315,3720.7900390625
2025-01-10 09:41:41,332,3904.85009765625
2025-01-10 09:42:39,346,4100.33984375
2025-01-10 09:43:41,361,4253.2001953125
2025-01-10 09:44:41,372,4388.10986328125
2025-01-10 09:45:39,389,4577.08984375
2025-01-10 09:46:38,397,4770.97998046875
2025-01-10 09:47:40,400,4904.33984375
2025-01-10 09:48:40,412,5033.18994140625
2025-01-10 09:49:38,411,4977.330078125
2025-01-10 09:50:40,409,4914.72998046875
2025-01-10 09:51:40,420,4877.14013671875
2025-01-10 09:52:40,416,4906.68017578125
2025-01-10 09:53:39,418,4906.85009765625
2025-01-10 09:54:41,423,5006.22998046875
2025-01-10 09:55:40,424,4951.93994140625
2025-01-10 09:56:40,411,4823.06005859375
2025-01-10 09:57:40,400,4691.85986328125
2025-01-10 09:58:40,396,4666.22021484375
2025-01-10 09:59:41,396,4671.759765625
2025-01-10 10:00:40,401,4727.97998046875
2025-01-10 10:01:41,413,4816.27978515625
2025-01-10 10:02:41,421,4877.330078125
2025-01-10 10:03:40,422,4892.18994140625
2025-01-10 10:04:40,420,4805.56982421875
2025-01-10 10:05:40,412,4744.93017578125
2025-01-10 10:06:39,411,4758.77978515625
2025-01-10 10:07:40,413,4812.60986328125
2025-01-10 10:08:41,421,4893.4501953125
2025-01-10 10:09:40,427,4965
2025-01-10 10:10:41,433,5050.10009765625
2025-01-10 10:11:40,443,5108.43994140625
2025-01-10 10:12:40,456,5163.10009765625
2025-01-10 10:13:40,446,5283.16015625
2025-01-10 10:14:40,458,5328.02978515625
2025-01-10 10:15:41,466,5384.5498046875
2025-01-10 10:16:40,464,5360.9599609375
2025-01-10 10:17:40,489,5485.330078125
2025-01-10 10:18:41,465,5370.52978515625
2025-01-10 10:19:40,452,5342.72998046875
2025-01-10 10:20:41,451,5388.5
2025-01-10 10:21:40,463,5593.77978515625
2025-01-10 10:22:41,531,5868.3701171875
2025-01-10 10:23:40,499,5991.009765625
2025-01-10 10:24:40,503,6174.47021484375
2025-01-10 10:25:39,519,6248.89990234375
2025-01-10 10:26:41,535,5923.60009765625
2025-01-10 10:27:38,485,5662.22998046875
2025-01-10 10:28:39,476,5526.02978515625
2025-01-10 10:29:41,458,5386.0400390625
2025-01-10 10:30:39,464,5345.0498046875
2025-01-10 10:31:40,449,5344.97998046875
2025-01-10 10:32:40,458,5269.52978515625
2025-01-10 10:33:41,443,5179.669921875
2025-01-10 10:34:40,445,5200.669921875
2025-01-10 10:35:41,452,5310.1298828125
2025-01-10 10:36:41,471,5543.68017578125
2025-01-10 10:37:39,489,5598.25
2025-01-10 10:38:40,486,5554.85986328125
2025-01-10 10:39:41,476,5394.64990234375
2025-01-10 10:40:40,465,5262.64013671875
2025-01-10 10:41:40,454,5206.830078125
2025-01-10 10:42:40,457,5420.02978515625
2025-01-10 10:43:41,497,5829.02001953125
2025-01-10 10:44:41,518,5990.7900390625
2025-01-10 10:45:39,576,6346.06982421875
2025-01-10 10:46:40,540,6059.35009765625
2025-01-10 10:47:40,483,5700.43994140625
2025-01-10 10:48:41,524,5367.509765625
2025-01-10 10:49:40,449,5373.02001953125
2025-01-10 10:50:41,499,5552.68994140625
2025-01-10 10:51:41,465,5695.419921875
2025-01-10 10:52:41,473,5629.58984375
2025-01-10 10:53:41,442,5418.419921875
2025-01-10 10:54:40,426,5219.16015625
2025-01-10 10:55:40,421,5081.080078125
2025-01-10 10:56:41,426,5081.919921875
2025-01-10 10:57:40,430,5075.35986328125
2025-01-10 10:58:41,431,5050.5498046875
2025-01-10 10:59:41,436,5160.89013671875
2025-01-10 11:00:40,448,5416.02001953125
2025-01-10 11:01:40,491,5692.97021484375
2025-01-10 11:02:40,500,5967.27978515625
2025-01-10 11:03:41,526,6597.419921875
2025-01-10 11:04:40,569,7175.580078125
2025-01-10 11:05:40,793,7536.9599609375
2025-01-10 11:06:41,728,6820.490234375
2025-01-10 11:07:40,584,7175.740234375
2025-01-10 11:08:40,617,7484.18994140625
2025-01-10 11:09:40,812,8349.7998046875
2025-01-10 11:10:40,706,8119.7900390625
2025-01-10 11:11:38,661,7783.91015625
2025-01-10 11:12:39,612,7189.39013671875
2025-01-10 11:13:41,667,6898.52978515625
2025-01-10 11:14:40,540,5907.68017578125
2025-01-10 11:15:39,510,6220.56982421875
2025-01-10 11:16:41,578,6806.56005859375
2025-01-10 11:17:40,596,7417.52001953125
2025-01-10 11:18:41,664,8267.73046875
2025-01-10 11:19:40,742,9494.58984375
2025-01-10 11:20:40,882,10216.5595703125
2025-01-10 11:21:39,875,9689.08984375
2025-01-10 11:22:40,871,8926.9296875
2025-01-10 11:23:40,710,8243.509765625
2025-01-10 11:24:41,622,9126.9599609375
2025-01-10 11:25:39,836,11559.0703125
2025-01-10 11:26:40,1075,11743.91015625
2025-01-10 11:27:40,825,11032.259765625
2025-01-10 11:28:41,1081,11820.3603515625
2025-01-10 11:29:39,1068,11706.58984375
2025-01-10 11:30:40,996,11115.23046875
2025-01-10 11:31:41,968,10753.490234375
2025-01-10 11:32:40,982,9439.01953125
2025-01-10 11:33:40,936,6325.64990234375
2025-01-10 11:34:40,360,4739.4599609375
2025-01-10 11:35:40,364,6556.43017578125
2025-01-10 11:36:40,608,7217.6201171875
2025-01-10 11:37:40,403,7389.81005859375
2025-01-10 11:38:39,402,7833.830078125
2025-01-10 11:39:41,973,9631.349609375
2025-01-10 11:40:40,1020,9894.3896484375
2025-01-10 11:41:40,993,9921.16015625
2025-01-10 11:42:40,1018,9916.26953125
2025-01-10 11:43:40,810,9727.240234375
2025-01-10 11:44:41,870,8967.349609375
2025-01-10 11:45:41,999,9891.830078125
2025-01-10 11:46:40,945,10650.5400390625
2025-01-10 11:47:39,1030,10045.9404296875
2025-01-10 11:48:40,840,9853.2001953125
2025-01-10 11:49:40,733,9594.25
2025-01-10 11:50:40,793,8857.150390625
2025-01-10 11:51:40,656,7653.75
2025-01-10 11:52:41,602,7168.56005859375
2025-01-10 11:53:40,706,8239.099609375
2025-01-10 11:54:40,1041,10381.8203125
2025-01-10 11:55:40,864,10176.919921875
2025-01-10 11:56:41,883,10618.6396484375
2025-01-10 11:57:40,992,10900.6396484375
2025-01-10 11:58:40,999,10976.08984375
2025-01-10 11:59:40,1024,11019.91015625
2025-01-10 12:00:41,1028,9299.330078125
2025-01-10 12:01:40,1001,7393.22021484375
2025-01-10 12:02:40,399,7327.7001953125
2025-01-10 12:03:41,975,9901.3603515625
2025-01-10 12:04:40,945,8238.0498046875
2025-01-10 12:05:40,364,7771.25
2025-01-10 12:06:40,963,10510.2099609375
2025-01-10 12:07:40,937,10502.48046875
2025-01-10 12:08:40,973,10647.3896484375
2025-01-10 12:09:39,969,10601.150390625
2025-01-10 12:10:39,970,10646.2099609375
2025-01-10 12:11:41,968,10346.169921875
2025-01-10 12:12:39,928,10127.419921875
2025-01-10 12:13:40,976,10366.099609375
2025-01-10 12:14:41,952,10092.349609375
2025-01-10 12:15:41,930,10182.08984375
2025-01-10 12:16:40,856,10046.9599609375
2025-01-10 12:17:39,912,9975.740234375
2025-01-10 12:18:41,933,10411.8798828125
2025-01-10 12:19:40,985,10700.0400390625
2025-01-10 12:20:39,1006,10292.66015625
2025-01-10 12:21:41,1020,8386.16015625
2025-01-10 12:22:40,551,5724.52978515625
2025-01-10 12:23:39,309,7697.14990234375
2025-01-10 12:24:41,964,7819.43994140625
2025-01-10 12:25:40,775,6908.22021484375
2025-01-10 12:26:41,351,6052.18994140625
2025-01-10 12:27:40,382,6443.58984375
2025-01-10 12:28:41,605,9978.5302734375
2025-01-10 12:29:41,996,10878.330078125
2025-01-10 12:30:39,987,10772.5703125
2025-01-10 12:31:41,985,10702.75
2025-01-10 12:32:40,968,10712.23046875
2025-01-10 12:33:40,967,10816.009765625
2025-01-10 12:34:40,994,10835.9296875
2025-01-10 12:35:41,1021,8309.919921875
2025-01-10 12:36:41,555,4704.6298828125
2025-01-10 12:37:39,424,6125.18017578125
2025-01-10 12:38:41,312,7781.919921875
2025-01-10 12:39:40,553,8286.6201171875
2025-01-10 12:40:40,1005,11009.9296875
2025-01-10 12:41:40,1009,10959.9296875
2025-01-10 12:42:40,1010,10268.3095703125
2025-01-10 12:43:41,829,9962.740234375
2025-01-10 12:44:40,969,10302.1103515625
2025-01-10 12:45:40,990,10684.26953125
2025-01-10 12:46:40,1007,10157.3095703125
2025-01-10 12:47:40,969,6787.58984375
2025-01-10 12:48:40,325,3364.68994140625
2025-01-10 12:49:40,286,4256.56005859375
2025-01-10 12:50:39,337,7124.990234375
2025-01-10 12:51:40,931,10377.6904296875
2025-01-10 12:52:39,972,10676.8203125
2025-01-10 12:53:40,986,10833.330078125
2025-01-10 12:54:40,1008,10657.7099609375
2025-01-10 12:55:39,994,9498.1103515625
2025-01-10 12:56:41,507,9912.25
2025-01-10 12:57:40,989,10513.580078125
2025-01-10 12:58:40,969,10537.6298828125
2025-01-10 12:59:40,980,10416.41015625
2025-01-10 13:00:41,962,9675.7900390625
2025-01-10 13:01:39,599,9710.6904296875
2025-01-10 13:02:41,953,10434.349609375
2025-01-10 13:03:41,983,10585.009765625
2025-01-10 13:04:40,972,10663.98046875
2025-01-10 13:05:41,980,10465.740234375
2025-01-10 13:06:40,1054,10039.4296875
2025-01-10 13:07:40,1036,9285.3896484375
2025-01-10 13:08:40,519,8527.2099609375
2025-01-10 13:09:40,528,7386.2998046875
2025-01-10 13:10:40,942,10450.009765625
2025-01-10 13:11:40,990,10521.2197265625
2025-01-10 13:12:40,980,10412.3095703125
2025-01-10 13:13:40,925,10116.099609375
2025-01-10 13:14:39,949,10203.669921875
2025-01-10 13:15:40,966,10249.9296875
2025-01-10 13:16:41,951,9489.919921875
2025-01-10 13:17:39,960,10005.2802734375
2025-01-10 13:18:39,977,10529.009765625
2025-01-10 13:19:40,1027,10875.5
2025-01-10 13:20:40,1028,10651.8701171875
2025-01-10 13:21:40,911,9522.330078125
2025-01-10 13:22:40,891,9719.23046875
2025-01-10 13:23:40,972,10373.580078125
2025-01-10 13:24:40,1023,10600.26953125
2025-01-10 13:25:40,566,8889.7998046875
2025-01-10 13:26:39,1061,11077.1298828125
2025-01-10 13:27:40,1068,9776.8896484375
2025-01-10 13:28:41,603,4884.509765625
2025-01-10 13:29:40,407,4290.4599609375
2025-01-10 13:30:40,375,5162.72998046875
2025-01-10 13:31:39,376,7805.85986328125
2025-01-10 13:32:41,1045,10821.6904296875
2025-01-10 13:33:39,1052,10759.9404296875
2025-01-10 13:34:39,973,9688.91015625
2025-01-10 13:35:40,1020,10360.8203125
2025-01-10 13:36:41,941,10472.669921875
2025-01-10 13:37:39,1009,9778.08984375
2025-01-10 13:38:41,928,10077.0498046875
2025-01-10 13:39:40,997,9812.509765625
2025-01-10 13:40:39,928,8324.1298828125
2025-01-10 13:41:41,950,8125.93994140625
2025-01-10 13:42:40,720,8832.490234375
2025-01-10 13:43:40,844,7717.2998046875
2025-01-10 13:44:40,847,5875.419921875
2025-01-10 13:45:40,398,4062.429931640625
2025-01-10 13:46:39,350,3802.97998046875
2025-01-10 13:47:41,388,3861.409912109375
2025-01-10 13:48:39,328,3512.570068359375
2025-01-10 13:49:40,300,3452.56005859375
2025-01-10 13:50:41,303,3644.639892578125
2025-01-10 13:51:39,315,3808.989990234375
2025-01-10 13:52:40,347,4690.58984375
2025-01-10 13:53:40,399,6067.5
2025-01-10 13:54:40,824,6968.3798828125
2025-01-10 13:55:39,416,5452.68017578125
2025-01-10 13:56:39,369,5284.5498046875
2025-01-10 13:57:40,361,6132.31005859375
2025-01-10 13:58:39,370,6083.81982421875
2025-01-10 13:59:40,375,4944.91015625
2025-01-10 14:00:40,383,3807.010009765625
2025-01-10 14:01:39,302,3465.489990234375
2025-01-10 14:02:41,288,3389.02001953125
2025-01-10 14:03:40,283,3581.5400390625
2025-01-10 14:04:40,282,3290.8798828125
2025-01-10 14:05:40,282,3261.39990234375
2025-01-10 14:06:40,279,3188.780029296875
2025-01-10 14:07:40,269,3020.43994140625
2025-01-10 14:08:40,252,2819.02001953125
2025-01-10 14:09:39,233,2615.77001953125
2025-01-10 14:10:40,218,2455.340087890625
2025-01-10 14:11:39,205,2310.89990234375
2025-01-10 14:12:40,193,2171.6298828125
2025-01-10 14:13:39,180,2003.97998046875
2025-01-10 14:14:40,166,1818.9300537109375
2025-01-10 14:15:37,150,1638.06005859375
2025-01-10 14:16:40,137,1474.0999755859375
2025-01-10 14:17:40,124,1353.9000244140625
2025-01-10 14:18:41,115,1260.77001953125
2025-01-10 14:19:40,108,1202.6300048828125
2025-01-10 14:20:40,102,1172.3299560546875
2025-01-10 14:21:40,99,1179.239990234375
2025-01-10 14:22:41,100,1223.1600341796875
2025-01-10 14:23:40,104,1277.93994140625
2025-01-10 14:24:40,109,1330.219970703125
2025-01-10 14:25:40,112,1370.8599853515625
2025-01-10 14:26:41,115,1399.3199462890625
2025-01-10 14:27:40,116,1413
2025-01-10 14:28:40,116,1424.739990234375
2025-01-10 14:29:40,117,1437.9000244140625
2025-01-10 14:30:41,118,1452.0400390625
2025-01-10 14:31:39,119,1466.5699462890625
2025-01-10 14:32:41,120,1476.43994140625
2025-01-10 14:33:40,122,1473.93994140625
2025-01-10 14:34:41,122,1454.030029296875
2025-01-10 14:35:40,120,1415.8399658203125
2025-01-10 14:36:40,118,1365.9200439453125
2025-01-10 14:37:41,113,1281.56005859375
2025-01-10 14:38:40,106,1174.47998046875
2025-01-10 14:39:39,96,1075.4300537109375
2025-01-10 14:40:41,92,1010.7000122070312
2025-01-10 14:41:40,51,992.0999755859375
2025-01-10 14:42:39,89,1009.5
2025-01-10 14:43:40,91,1046.6199951171875
2025-01-10 14:44:40,94,1100.510009765625
2025-01-10 14:45:40,98,1172.0999755859375
2025-01-10 14:46:39,105,1265.8299560546875
2025-01-10 14:47:40,115,1388.27001953125
2025-01-10 14:48:41,125,1528.6800537109375
2025-01-10 14:49:39,138,1661.3499755859375
2025-01-10 14:50:41,149,1771.1700439453125
2025-01-10 14:51:40,156,1847.27001953125
2025-01-10 14:52:40,162,1881.3599853515625
2025-01-10 14:53:38,163,1872.0699462890625
2025-01-10 14:54:40,161,1829.31005859375
2025-01-10 14:55:40,151,1755.3800048828125
2025-01-10 14:56:39,148,1691.0999755859375
2025-01-10 14:57:41,140,1659.739990234375
2025-01-10 14:58:40,135,1670.8399658203125
2025-01-10 14:59:40,146,1714.9000244140625
2025-01-10 15:00:40,150,1773.1300048828125
2025-01-10 15:01:40,155,1833.7900390625
2025-01-10 15:02:40,160,1877.0899658203125
2025-01-10 15:03:40,164,1910.8900146484375
2025-01-10 15:04:40,167,1946.9100341796875
2025-01-10 15:05:39,171,1994.06005859375
2025-01-10 15:06:40,177,2054.530029296875
2025-01-10 15:07:39,183,2118.139892578125
2025-01-10 15:08:40,189,2177.889892578125
2025-01-10 15:09:40,195,2220.97998046875
2025-01-10 15:10:40,198,2250.4599609375
2025-01-10 15:11:40,201,2268.050048828125
2025-01-10 15:12:40,203,2280.469970703125
2025-01-10 15:13:40,204,2290.909912109375
2025-01-10 15:14:39,205,2307.68994140625
2025-01-10 15:15:40,207,2331.949951171875
2025-01-10 15:16:41,209,2366.659912109375
2025-01-10 15:17:39,212,2408.10009765625
2025-01-10 15:18:40,217,2459.800048828125
2025-01-10 15:19:40,220,2491.760009765625
2025-01-10 15:20:39,224,2507.570068359375
2025-01-10 15:21:40,226,2517.800048828125
2025-01-10 15:22:39,228,2529.179931640625
2025-01-10 15:23:41,230,2548.949951171875
2025-01-10 15:24:39,232,2578.320068359375
2025-01-10 15:25:39,234,2604.360107421875
2025-01-10 15:26:40,235,2620.39990234375
2025-01-10 15:27:40,235,2623.89990234375
2025-01-10 15:28:40,236,2649.43994140625
2025-01-10 15:29:40,239,2685.31005859375
2025-01-10 15:30:41,243,2710.199951171875
2025-01-10 15:31:39,245,2727.919921875
2025-01-10 15:32:40,246,2733.81005859375
2025-01-10 15:33:40,247,2725.6298828125
2025-01-10 15:34:40,248,2707.860107421875
2025-01-10 15:35:39,248,2689.780029296875
2025-01-10 15:36:40,248,2664.969970703125
2025-01-10 15:37:41,245,2640.570068359375
2025-01-10 15:38:39,243,2627.75
2025-01-10 15:39:40,242,2619.60009765625
2025-01-10 15:40:40,241,2618.550048828125
2025-01-10 15:41:40,241,2628.070068359375
2025-01-10 15:42:40,240,2619.0400390625
2025-01-10 15:43:39,236,2555.77001953125
2025-01-10 15:44:40,226,2405.429931640625
2025-01-10 15:45:39,213,2186.6201171875
2025-01-10 15:46:41,184,1935.97998046875
2025-01-10 15:47:40,164,1739.5899658203125
2025-01-10 15:48:40,151,1630.6500244140625
2025-01-10 15:49:40,143,1566.93994140625
2025-01-10 15:50:40,138,1517.31005859375
2025-01-10 15:51:40,134,1494.300048828125
2025-01-10 15:52:39,132,1473.1099853515625
2025-01-10 15:53:41,130,1434.3199462890625
2025-01-10 15:54:40,126,1379.239990234375
2025-01-10 15:55:40,121,1320.1800537109375
2025-01-10 15:56:40,114,1260.0999755859375
2025-01-10 15:57:40,109,1193.8900146484375
2025-01-10 15:58:40,103,1133.0899658203125
2025-01-10 15:59:39,97,1096.530029296875
2025-01-10 16:00:41,94,1095.0400390625
2025-01-10 16:01:40,94,1110.989990234375
